date,line,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,data_source,month_total_real
2021-04-08,B,5,0,8.4,19,real_monthly_downscaled,144
2021-04-09,B,5,0,7.6,22,real_monthly_downscaled,144
2021-04-10,B,4,0,8.0,17,real_monthly_downscaled,144
2021-04-11,B,7,0,16.8,28,real_monthly_downscaled,144
2021-04-12,B,4,0,10.3,17,real_monthly_downscaled,144
2021-04-13,B,5,0,10.7,20,real_monthly_downscaled,144
2021-04-14,B,5,0,5.9,19,real_monthly_downscaled,144
2021-04-15,B,4,0,8.3,18,real_monthly_downscaled,144
2021-04-16,B,5,0,7.5,19,real_monthly_downscaled,144
2021-04-17,B,5,0,9.3,21,real_monthly_downscaled,144
2021-04-18,B,5,0,10.1,19,real_monthly_downscaled,144
2021-04-19,B,4,0,9.0,16,real_monthly_downscaled,144
2021-04-20,B,4,0,7.2,17,real_monthly_downscaled,144
2021-04-21,B,5,0,7.5,20,real_monthly_downscaled,144
2021-04-22,B,5,0,9.4,20,real_monthly_downscaled,144
2021-04-23,B,5,0,9.6,19,real_monthly_downscaled,144
2021-04-24,B,4,0,8.7,18,real_monthly_downscaled,144
2021-04-25,B,5,0,8.7,20,real_monthly_downscaled,144
2021-04-26,B,5,0,8.6,18,real_monthly_downscaled,144
2021-04-27,B,4,0,8.9,17,real_monthly_downscaled,144
2021-04-28,B,5,0,9.6,19,real_monthly_downscaled,144
2021-04-29,B,5,0,9.4,19,real_monthly_downscaled,144
2021-04-30,B,5,0,8.5,22,real_monthly_downscaled,144
2021-04-01,C,6,0,7.0,21,real_monthly_downscaled,161
2021-04-02,C,5,0,4.8,19,real_monthly_downscaled,161
2021-04-03,C,5,0,7.0,19,real_monthly_downscaled,161
2021-04-04,C,6,0,8.9,21,real_monthly_downscaled,161
2021-04-05,C,5,0,9.2,18,real_monthly_downscaled,161
2021-04-06,C,6,0,9.2,21,real_monthly_downscaled,161
2021-04-07,C,5,0,9.4,18,real_monthly_downscaled,161
2021-04-08,C,6,0,7.6,21,real_monthly_downscaled,161
2021-04-09,C,5,0,7.2,19,real_monthly_downscaled,161
2021-04-10,C,6,0,9.1,21,real_monthly_downscaled,161
2021-04-11,C,7,0,13.2,26,real_monthly_downscaled,161
2021-04-12,C,5,0,9.9,20,real_monthly_downscaled,161
2021-04-13,C,6,0,9.1,22,real_monthly_downscaled,161
2021-04-14,C,5,0,10.4,19,real_monthly_downscaled,161
2021-04-15,C,5,0,7.8,18,real_monthly_downscaled,161
2021-04-16,C,5,0,10.1,17,real_monthly_downscaled,161
2021-04-17,C,5,0,11.6,20,real_monthly_downscaled,161
2021-04-18,C,5,0,8.6,20,real_monthly_downscaled,161
2021-04-19,C,5,0,9.2,20,real_monthly_downscaled,161
2021-04-20,C,5,0,7.1,17,real_monthly_downscaled,161
2021-04-21,C,4,0,9.8,16,real_monthly_downscaled,161
2021-04-22,C,6,0,10.2,22,real_monthly_downscaled,161
2021-04-23,C,6,0,7.8,20,real_monthly_downscaled,161
2021-04-24,C,5,0,9.4,17,real_monthly_downscaled,161
2021-04-25,C,5,0,8.9,17,real_monthly_downscaled,161
2021-04-26,C,5,0,9.1,17,real_monthly_downscaled,161
2021-04-27,C,6,0,9.7,21,real_monthly_downscaled,161
2021-04-28,C,6,0,9.3,21,real_monthly_downscaled,161
2021-04-29,C,5,0,8.3,20,real_monthly_downscaled,161
2021-04-30,C,5,0,9.7,20,real_monthly_downscaled,161
2021-04-01,D,7,0,6.8,27,real_monthly_downscaled,263
2021-04-02,D,8,0,7.6,29,real_monthly_downscaled,263
2021-04-03,D,9,0,6.3,34,real_monthly_downscaled,263
2021-04-04,D,7,0,10.1,26,real_monthly_downscaled,263
2021-04-05,D,9,0,6.2,31,real_monthly_downscaled,263
2021-04-06,D,9,0,5.8,31,real_monthly_downscaled,263
2021-04-07,D,9,0,6.9,31,real_monthly_downscaled,263
2021-04-08,D,9,0,5.9,30,real_monthly_downscaled,263
2021-04-09,D,7,0,8.9,26,real_monthly_downscaled,263
2021-04-10,D,7,0,6.9,26,real_monthly_downscaled,263
2021-04-11,D,12,0,11.0,41,real_monthly_downscaled,263
2021-04-12,D,10,0,8.4,35,real_monthly_downscaled,263
2021-04-13,D,8,0,8.5,29,real_monthly_downscaled,263
2021-04-14,D,8,0,5.7,30,real_monthly_downscaled,263
2021-04-15,D,10,0,7.4,35,real_monthly_downscaled,263
2021-04-16,D,9,0,8.4,33,real_monthly_downscaled,263
2021-04-17,D,9,0,8.0,33,real_monthly_downscaled,263
2021-04-18,D,8,0,8.0,30,real_monthly_downscaled,263
2021-04-19,D,10,0,10.3,34,real_monthly_downscaled,263
2021-04-20,D,9,0,11.7,31,real_monthly_downscaled,263
2021-04-21,D,9,0,8.0,32,real_monthly_downscaled,263
2021-04-22,D,9,0,6.5,33,real_monthly_downscaled,263
2021-04-23,D,8,0,8.1,29,real_monthly_downscaled,263
2021-04-24,D,10,0,8.8,34,real_monthly_downscaled,263
2021-04-25,D,10,0,8.4,35,real_monthly_downscaled,263
2021-04-26,D,9,0,9.4,31,real_monthly_downscaled,263
2021-04-27,D,8,0,11.8,28,real_monthly_downscaled,263
2021-04-28,D,9,0,5.9,33,real_monthly_downscaled,263
2021-04-29,D,8,0,7.7,29,real_monthly_downscaled,263
2021-04-30,D,9,0,10.8,31,real_monthly_downscaled,263
2021-04-01,E,6,0,9.6,34,real_monthly_downscaled,185
2021-04-02,E,7,0,10.1,36,real_monthly_downscaled,185
2021-04-03,E,6,0,9.7,33,real_monthly_downscaled,185
2021-04-04,E,5,0,7.5,28,real_monthly_downscaled,185
2021-04-05,E,5,0,9.5,28,real_monthly_downscaled,185
2021-04-06,E,7,0,9.2,35,real_monthly_downscaled,185
2021-04-07,E,6,0,7.4,30,real_monthly_downscaled,185
2021-04-08,E,7,0,7.8,36,real_monthly_downscaled,185
2021-04-09,E,5,0,9.5,28,real_monthly_downscaled,185
2021-04-10,E,6,0,10.6,29,real_monthly_downscaled,185
2021-04-11,E,9,0,10.8,46,real_monthly_downscaled,185
2021-04-12,E,7,0,11.0,35,real_monthly_downscaled,185
2021-04-13,E,7,0,10.2,35,real_monthly_downscaled,185
2021-04-14,E,5,0,8.8,28,real_monthly_downscaled,185
2021-04-15,E,6,0,8.1,30,real_monthly_downscaled,185
2021-04-16,E,6,0,9.1,33,real_monthly_downscaled,185
2021-04-17,E,7,0,7.5,36,real_monthly_downscaled,185
2021-04-18,E,6,0,8.2,29,real_monthly_downscaled,185
2021-04-19,E,6,0,6.3,32,real_monthly_downscaled,185
2021-04-20,E,5,0,5.9,28,real_monthly_downscaled,185
2021-04-21,E,7,0,12.0,34,real_monthly_downscaled,185
2021-04-22,E,5,0,8.6,28,real_monthly_downscaled,185
2021-04-23,E,7,0,8.8,36,real_monthly_downscaled,185
2021-04-24,E,5,0,8.5,28,real_monthly_downscaled,185
2021-04-25,E,6,0,7.3,33,real_monthly_downscaled,185
2021-04-26,E,7,0,8.0,34,real_monthly_downscaled,185
2021-04-27,E,6,0,8.6,29,real_monthly_downscaled,185
2021-04-28,E,6,0,8.2,29,real_monthly_downscaled,185
2021-04-29,E,6,0,7.4,32,real_monthly_downscaled,185
2021-04-30,E,6,0,9.2,33,real_monthly_downscaled,185
2021-04-01,F,8,0,10.8,32,real_monthly_downscaled,225
2021-04-02,F,8,0,9.6,32,real_monthly_downscaled,225
2021-04-03,F,7,0,8.0,28,real_monthly_downscaled,225
2021-04-04,F,8,0,9.2,33,real_monthly_downscaled,225
2021-04-05,F,8,0,5.4,34,real_monthly_downscaled,225
2021-04-06,F,8,0,7.7,34,real_monthly_downscaled,225
2021-04-07,F,7,0,9.1,30,real_monthly_downscaled,225
2021-04-08,F,9,0,8.7,34,real_monthly_downscaled,225
2021-04-09,F,8,0,7.7,33,real_monthly_downscaled,225
2021-04-10,F,8,0,8.4,31,real_monthly_downscaled,225
2021-04-11,F,10,0,14.0,40,real_monthly_downscaled,225
2021-04-12,F,8,0,8.5,33,real_monthly_downscaled,225
2021-04-13,F,8,0,9.8,32,real_monthly_downscaled,225
2021-04-14,F,8,0,9.0,31,real_monthly_downscaled,225
2021-04-15,F,9,0,9.3,35,real_monthly_downscaled,225
2021-04-16,F,7,0,11.1,28,real_monthly_downscaled,225
2021-04-17,F,8,0,9.7,31,real_monthly_downscaled,225
2021-04-18,F,7,0,11.1,28,real_monthly_downscaled,225
2021-04-19,F,7,0,7.5,30,real_monthly_downscaled,225
2021-04-20,F,7,0,6.1,29,real_monthly_downscaled,225
2021-04-21,F,7,0,8.3,29,real_monthly_downscaled,225
2021-04-22,F,7,0,8.2,29,real_monthly_downscaled,225
2021-04-23,F,6,0,10.7,26,real_monthly_downscaled,225
2021-04-24,F,6,0,6.8,26,real_monthly_downscaled,225
2021-04-25,F,8,0,8.4,32,real_monthly_downscaled,225
2021-04-26,F,7,0,9.1,28,real_monthly_downscaled,225
2021-04-27,F,6,0,8.7,26,real_monthly_downscaled,225
2021-04-28,F,7,0,8.2,26,real_monthly_downscaled,225
2021-04-29,F,7,0,9.0,27,real_monthly_downscaled,225
2021-04-30,F,6,0,10.1,26,real_monthly_downscaled,225
2021-04-01,G,5,0,10.2,23,real_monthly_downscaled,154
2021-04-02,G,5,0,9.8,23,real_monthly_downscaled,154
2021-04-03,G,4,0,5.5,19,real_monthly_downscaled,154
2021-04-04,G,5,0,9.6,21,real_monthly_downscaled,154
2021-04-05,G,6,0,9.4,24,real_monthly_downscaled,154
2021-04-06,G,6,0,7.4,25,real_monthly_downscaled,154
2021-04-07,G,5,0,7.2,21,real_monthly_downscaled,154
2021-04-08,G,4,0,6.1,19,real_monthly_downscaled,154
2021-04-09,G,5,0,8.0,21,real_monthly_downscaled,154
2021-04-10,G,5,0,8.2,22,real_monthly_downscaled,154
2021-04-11,G,6,0,14.7,26,real_monthly_downscaled,154
2021-04-12,G,6,0,8.9,24,real_monthly_downscaled,154
2021-04-13,G,5,0,6.9,22,real_monthly_downscaled,154
2021-04-14,G,5,0,8.9,21,real_monthly_downscaled,154
2021-04-15,G,5,0,8.1,21,real_monthly_downscaled,154
2021-04-16,G,4,0,7.1,19,real_monthly_downscaled,154
2021-04-17,G,5,0,6.1,22,real_monthly_downscaled,154
2021-04-18,G,5,0,9.4,22,real_monthly_downscaled,154
2021-04-19,G,5,0,9.2,21,real_monthly_downscaled,154
2021-04-20,G,5,0,9.3,23,real_monthly_downscaled,154
2021-04-21,G,5,0,7.4,21,real_monthly_downscaled,154
2021-04-22,G,5,0,8.8,22,real_monthly_downscaled,154
2021-04-23,G,6,0,6.4,24,real_monthly_downscaled,154
2021-04-24,G,5,0,7.0,21,real_monthly_downscaled,154
2021-04-25,G,5,0,8.6,21,real_monthly_downscaled,154
2021-04-26,G,6,0,8.9,24,real_monthly_downscaled,154
2021-04-27,G,5,0,6.1,21,real_monthly_downscaled,154
2021-04-28,G,5,0,6.9,21,real_monthly_downscaled,154
2021-04-29,G,6,0,8.0,24,real_monthly_downscaled,154
2021-04-30,G,5,0,9.9,22,real_monthly_downscaled,154
2021-04-01,JZ,6,0,10.2,16,real_monthly_downscaled,167
2021-04-02,JZ,6,0,7.1,17,real_monthly_downscaled,167
2021-04-03,JZ,6,0,7.2,15,real_monthly_downscaled,167
2021-04-04,JZ,6,0,8.0,16,real_monthly_downscaled,167
2021-04-05,JZ,5,0,9.7,14,real_monthly_downscaled,167
2021-04-06,JZ,6,0,5.3,15,real_monthly_downscaled,167
2021-04-07,JZ,5,0,8.7,15,real_monthly_downscaled,167
2021-04-08,JZ,5,0,9.9,13,real_monthly_downscaled,167
2021-04-09,JZ,5,0,9.8,15,real_monthly_downscaled,167
2021-04-10,JZ,6,0,9.6,17,real_monthly_downscaled,167
2021-04-11,JZ,6,0,15.1,18,real_monthly_downscaled,167
2021-04-12,JZ,5,0,4.4,15,real_monthly_downscaled,167
2021-04-13,JZ,6,0,10.9,17,real_monthly_downscaled,167
2021-04-14,JZ,6,0,9.0,16,real_monthly_downscaled,167
2021-04-15,JZ,6,0,10.5,15,real_monthly_downscaled,167
2021-04-16,JZ,5,0,6.7,14,real_monthly_downscaled,167
2021-04-17,JZ,6,0,5.9,17,real_monthly_downscaled,167
2021-04-18,JZ,5,0,11.2,13,real_monthly_downscaled,167
2021-04-19,JZ,5,0,7.1,14,real_monthly_downscaled,167
2021-04-20,JZ,5,0,8.0,13,real_monthly_downscaled,167
2021-04-21,JZ,5,0,9.3,15,real_monthly_downscaled,167
2021-04-22,JZ,6,0,9.7,16,real_monthly_downscaled,167
2021-04-23,JZ,6,0,10.1,16,real_monthly_downscaled,167
2021-04-24,JZ,5,0,8.8,15,real_monthly_downscaled,167
2021-04-25,JZ,6,0,6.9,17,real_monthly_downscaled,167
2021-04-26,JZ,6,0,9.6,15,real_monthly_downscaled,167
2021-04-27,JZ,6,0,9.6,15,real_monthly_downscaled,167
2021-04-28,JZ,5,0,5.8,14,real_monthly_downscaled,167
2021-04-29,JZ,5,0,10.6,14,real_monthly_downscaled,167
2021-04-30,JZ,6,0,4.8,15,real_monthly_downscaled,167
2021-04-01,L,3,0,9.3,22,real_monthly_downscaled,103
2021-04-02,L,4,0,9.6,25,real_monthly_downscaled,103
2021-04-03,L,3,0,8.1,24,real_monthly_downscaled,103
2021-04-04,L,3,0,7.4,22,real_monthly_downscaled,103
2021-04-05,L,4,0,9.4,26,real_monthly_downscaled,103
2021-04-06,L,3,0,8.3,25,real_monthly_downscaled,103
2021-04-07,L,3,0,10.6,25,real_monthly_downscaled,103
2021-04-08,L,3,0,11.2,22,real_monthly_downscaled,103
2021-04-09,L,3,0,10.0,22,real_monthly_downscaled,103
2021-04-10,L,4,0,8.8,26,real_monthly_downscaled,103
2021-04-11,L,5,0,16.2,36,real_monthly_downscaled,103
2021-04-12,L,3,0,8.9,22,real_monthly_downscaled,103
2021-04-13,L,4,0,7.8,27,real_monthly_downscaled,103
2021-04-14,L,4,0,7.5,27,real_monthly_downscaled,103
2021-04-15,L,4,0,7.4,27,real_monthly_downscaled,103
2021-04-16,L,4,0,8.5,25,real_monthly_downscaled,103
2021-04-17,L,3,0,9.2,23,real_monthly_downscaled,103
2021-04-18,L,4,0,6.4,26,real_monthly_downscaled,103
2021-04-19,L,3,0,7.8,24,real_monthly_downscaled,103
2021-04-20,L,3,0,8.8,22,real_monthly_downscaled,103
2021-04-21,L,3,0,9.5,24,real_monthly_downscaled,103
2021-04-22,L,3,0,8.5,24,real_monthly_downscaled,103
2021-04-23,L,3,0,8.9,24,real_monthly_downscaled,103
2021-04-24,L,4,0,6.6,27,real_monthly_downscaled,103
2021-04-25,L,3,0,7.1,24,real_monthly_downscaled,103
2021-04-26,L,3,0,8.4,23,real_monthly_downscaled,103
2021-04-27,L,4,0,9.3,28,real_monthly_downscaled,103
2021-04-28,L,3,0,8.8,23,real_monthly_downscaled,103
2021-04-29,L,3,0,7.2,21,real_monthly_downscaled,103
2021-04-30,L,4,0,8.1,27,real_monthly_downscaled,103
2021-04-01,M,3,0,7.7,17,real_monthly_downscaled,101
2021-04-02,M,3,0,7.8,17,real_monthly_downscaled,101
2021-04-03,M,4,0,9.1,19,real_monthly_downscaled,101
2021-04-04,M,3,0,7.7,16,real_monthly_downscaled,101
2021-04-05,M,4,0,5.5,19,real_monthly_downscaled,101
2021-04-06,M,3,0,8.1,16,real_monthly_downscaled,101
2021-04-07,M,3,0,6.9,15,real_monthly_downscaled,101
2021-04-08,M,4,0,9.2,19,real_monthly_downscaled,101
2021-04-09,M,3,0,9.7,17,real_monthly_downscaled,101
2021-04-10,M,3,0,5.2,16,real_monthly_downscaled,101
2021-04-11,M,4,0,12.3,22,real_monthly_downscaled,101
2021-04-12,M,4,0,9.0,20,real_monthly_downscaled,101
2021-04-13,M,4,0,6.4,18,real_monthly_downscaled,101
2021-04-14,M,4,0,9.7,20,real_monthly_downscaled,101
2021-04-15,M,3,0,10.1,16,real_monthly_downscaled,101
2021-04-16,M,3,0,8.3,17,real_monthly_downscaled,101
2021-04-17,M,3,0,7.3,16,real_monthly_downscaled,101
2021-04-18,M,3,0,5.0,17,real_monthly_downscaled,101
2021-04-19,M,3,0,9.7,15,real_monthly_downscaled,101
2021-04-20,M,3,0,11.5,15,real_monthly_downscaled,101
2021-04-21,M,3,0,11.2,17,real_monthly_downscaled,101
2021-04-22,M,4,0,8.2,19,real_monthly_downscaled,101
2021-04-23,M,3,0,6.9,17,real_monthly_downscaled,101
2021-04-24,M,3,0,9.8,17,real_monthly_downscaled,101
2021-04-25,M,3,0,8.3,17,real_monthly_downscaled,101
2021-04-26,M,3,0,9.2,17,real_monthly_downscaled,101
2021-04-27,M,4,0,9.0,19,real_monthly_downscaled,101
2021-04-28,M,4,0,8.6,19,real_monthly_downscaled,101
2021-04-29,M,4,0,10.0,19,real_monthly_downscaled,101
2021-04-30,M,3,0,10.1,16,real_monthly_downscaled,101
2021-04-01,N,12,0,8.6,52,real_monthly_downscaled,320
2021-04-02,N,10,0,5.7,43,real_monthly_downscaled,320
2021-04-03,N,12,0,8.1,54,real_monthly_downscaled,320
2021-04-04,N,9,0,9.5,41,real_monthly_downscaled,320
2021-04-05,N,11,0,7.0,48,real_monthly_downscaled,320
2021-04-06,N,10,0,8.7,43,real_monthly_downscaled,320
2021-04-07,N,10,0,9.1,46,real_monthly_downscaled,320
2021-04-08,N,9,0,10.2,42,real_monthly_downscaled,320
2021-04-09,N,10,0,11.1,43,real_monthly_downscaled,320
2021-04-10,N,9,0,7.9,41,real_monthly_downscaled,320
2021-04-11,N,12,0,13.8,55,real_monthly_downscaled,320
2021-04-12,N,11,0,8.8,51,real_monthly_downscaled,320
2021-04-13,N,10,0,9.5,47,real_monthly_downscaled,320
2021-04-14,N,9,0,9.3,41,real_monthly_downscaled,320
2021-04-15,N,12,0,10.6,54,real_monthly_downscaled,320
2021-04-16,N,11,0,5.0,50,real_monthly_downscaled,320
2021-04-17,N,10,0,9.1,44,real_monthly_downscaled,320
2021-04-18,N,10,0,9.2,47,real_monthly_downscaled,320
2021-04-19,N,11,0,8.1,47,real_monthly_downscaled,320
2021-04-20,N,11,0,5.1,49,real_monthly_downscaled,320
2021-04-21,N,12,0,8.4,53,real_monthly_downscaled,320
2021-04-22,N,11,0,7.4,49,real_monthly_downscaled,320
2021-04-23,N,12,0,11.0,54,real_monthly_downscaled,320
2021-04-24,N,11,0,9.1,51,real_monthly_downscaled,320
2021-04-25,N,12,0,7.3,54,real_monthly_downscaled,320
2021-04-26,N,11,0,5.4,48,real_monthly_downscaled,320
2021-04-27,N,11,0,9.4,50,real_monthly_downscaled,320
2021-04-28,N,11,0,9.5,51,real_monthly_downscaled,320
2021-04-29,N,11,0,8.2,51,real_monthly_downscaled,320
2021-04-30,N,9,0,9.4,41,real_monthly_downscaled,320
2021-04-01,Q,8,0,5.5,32,real_monthly_downscaled,269
2021-04-02,Q,9,0,8.2,38,real_monthly_downscaled,269
2021-04-03,Q,9,0,8.9,38,real_monthly_downscaled,269
2021-04-04,Q,9,0,8.8,38,real_monthly_downscaled,269
2021-04-05,Q,8,0,8.3,34,real_monthly_downscaled,269
2021-04-06,Q,9,0,10.7,38,real_monthly_downscaled,269
2021-04-07,Q,10,0,8.7,39,real_monthly_downscaled,269
2021-04-08,Q,8,0,8.3,34,real_monthly_downscaled,269
2021-04-09,Q,8,0,7.3,32,real_monthly_downscaled,269
2021-04-10,Q,10,0,5.9,40,real_monthly_downscaled,269
2021-04-11,Q,12,0,14.0,50,real_monthly_downscaled,269
2021-04-12,Q,9,0,8.9,35,real_monthly_downscaled,269
2021-04-13,Q,10,0,6.9,40,real_monthly_downscaled,269
2021-04-14,Q,8,0,8.4,32,real_monthly_downscaled,269
2021-04-15,Q,10,0,8.3,39,real_monthly_downscaled,269
2021-04-16,Q,9,0,7.6,35,real_monthly_downscaled,269
2021-04-17,Q,7,0,7.3,31,real_monthly_downscaled,269
2021-04-18,Q,10,0,9.1,41,real_monthly_downscaled,269
2021-04-19,Q,9,0,8.2,38,real_monthly_downscaled,269
2021-04-20,Q,8,0,7.6,32,real_monthly_downscaled,269
2021-04-21,Q,10,0,7.2,40,real_monthly_downscaled,269
2021-04-22,Q,10,0,8.3,40,real_monthly_downscaled,269
2021-04-23,Q,9,0,9.9,39,real_monthly_downscaled,269
2021-04-24,Q,8,0,8.8,31,real_monthly_downscaled,269
2021-04-25,Q,8,0,8.1,32,real_monthly_downscaled,269
2021-04-26,Q,9,0,9.0,38,real_monthly_downscaled,269
2021-04-27,Q,10,0,10.5,40,real_monthly_downscaled,269
2021-04-28,Q,8,0,9.2,32,real_monthly_downscaled,269
2021-04-29,Q,9,0,8.9,35,real_monthly_downscaled,269
2021-04-30,Q,8,0,9.5,32,real_monthly_downscaled,269
2021-04-01,R,5,0,7.5,21,real_monthly_downscaled,182
2021-04-02,R,5,0,7.1,21,real_monthly_downscaled,182
2021-04-03,R,6,0,7.9,24,real_monthly_downscaled,182
2021-04-04,R,6,0,9.1,25,real_monthly_downscaled,182
2021-04-05,R,6,0,8.2,24,real_monthly_downscaled,182
2021-04-06,R,6,0,7.2,23,real_monthly_downscaled,182
2021-04-07,R,6,0,7.5,24,real_monthly_downscaled,182
2021-04-08,R,6,0,7.9,22,real_monthly_downscaled,182
2021-04-09,R,7,0,7.0,26,real_monthly_downscaled,182
2021-04-10,R,7,0,7.4,27,real_monthly_downscaled,182
2021-04-11,R,8,0,14.5,33,real_monthly_downscaled,182
2021-04-12,R,6,0,8.2,23,real_monthly_downscaled,182
2021-04-13,R,7,0,5.9,26,real_monthly_downscaled,182
2021-04-14,R,6,0,10.0,22,real_monthly_downscaled,182
2021-04-15,R,6,0,9.1,23,real_monthly_downscaled,182
2021-04-16,R,7,0,6.4,27,real_monthly_downscaled,182
2021-04-17,R,6,0,8.0,22,real_monthly_downscaled,182
2021-04-18,R,5,0,7.3,21,real_monthly_downscaled,182
2021-04-19,R,6,0,9.5,24,real_monthly_downscaled,182
2021-04-20,R,6,0,7.9,25,real_monthly_downscaled,182
2021-04-21,R,6,0,8.4,25,real_monthly_downscaled,182
2021-04-22,R,5,0,8.2,22,real_monthly_downscaled,182
2021-04-23,R,6,0,6.3,26,real_monthly_downscaled,182
2021-04-24,R,6,0,10.6,22,real_monthly_downscaled,182
2021-04-25,R,7,0,9.5,27,real_monthly_downscaled,182
2021-04-26,R,6,0,7.4,22,real_monthly_downscaled,182
2021-04-27,R,5,0,8.8,21,real_monthly_downscaled,182
2021-04-28,R,6,0,10.0,25,real_monthly_downscaled,182
2021-04-29,R,6,0,8.6,22,real_monthly_downscaled,182
2021-04-30,R,6,0,10.8,25,real_monthly_downscaled,182
2021-04-01,S 42ND,0,0,9.9,3,real_monthly_downscaled,5
2021-04-02,S 42ND,0,0,9.2,3,real_monthly_downscaled,5
2021-04-03,S 42ND,0,0,7.3,3,real_monthly_downscaled,5
2021-04-04,S 42ND,0,0,8.8,3,real_monthly_downscaled,5
2021-04-05,S 42ND,0,0,7.0,3,real_monthly_downscaled,5
2021-04-06,S 42ND,0,0,9.8,3,real_monthly_downscaled,5
2021-04-07,S 42ND,0,0,9.8,2,real_monthly_downscaled,5
2021-04-08,S 42ND,0,0,8.2,3,real_monthly_downscaled,5
2021-04-09,S 42ND,0,0,11.0,3,real_monthly_downscaled,5
2021-04-10,S 42ND,0,0,10.8,3,real_monthly_downscaled,5
2021-04-11,S 42ND,1,0,13.7,4,real_monthly_downscaled,5
2021-04-12,S 42ND,0,0,9.3,3,real_monthly_downscaled,5
2021-04-13,S 42ND,1,0,7.6,3,real_monthly_downscaled,5
2021-04-14,S 42ND,0,0,8.1,3,real_monthly_downscaled,5
2021-04-15,S 42ND,0,0,6.9,3,real_monthly_downscaled,5
2021-04-16,S 42ND,0,0,7.8,3,real_monthly_downscaled,5
2021-04-17,S 42ND,0,0,8.3,2,real_monthly_downscaled,5
2021-04-18,S 42ND,0,0,6.0,3,real_monthly_downscaled,5
2021-04-19,S 42ND,0,0,9.4,3,real_monthly_downscaled,5
2021-04-20,S 42ND,0,0,10.0,2,real_monthly_downscaled,5
2021-04-21,S 42ND,0,0,8.5,3,real_monthly_downscaled,5
2021-04-22,S 42ND,1,0,4.5,3,real_monthly_downscaled,5
2021-04-23,S 42ND,0,0,8.1,3,real_monthly_downscaled,5
2021-04-24,S 42ND,0,0,6.4,2,real_monthly_downscaled,5
2021-04-25,S 42ND,0,0,7.6,2,real_monthly_downscaled,5
2021-04-26,S 42ND,1,0,10.7,3,real_monthly_downscaled,5
2021-04-27,S 42ND,1,0,4.8,3,real_monthly_downscaled,5
2021-04-28,S 42ND,0,0,7.3,3,real_monthly_downscaled,5
2021-04-29,S 42ND,0,0,9.7,2,real_monthly_downscaled,5
2021-04-30,S 42ND,0,0,7.4,3,real_monthly_downscaled,5
2021-04-01,S FKLN,0,0,5.8,1,real_monthly_downscaled,2
2021-04-02,S FKLN,0,0,7.0,0,real_monthly_downscaled,2
2021-04-03,S FKLN,0,0,7.4,1,real_monthly_downscaled,2
2021-04-04,S FKLN,0,0,8.8,0,real_monthly_downscaled,2
2021-04-05,S FKLN,0,0,7.3,0,real_monthly_downscaled,2
2021-04-06,S FKLN,0,0,10.8,0,real_monthly_downscaled,2
2021-04-07,S FKLN,0,0,9.3,0,real_monthly_downscaled,2
2021-04-08,S FKLN,0,0,7.5,1,real_monthly_downscaled,2
2021-04-09,S FKLN,0,0,10.0,0,real_monthly_downscaled,2
2021-04-10,S FKLN,0,0,7.9,1,real_monthly_downscaled,2
2021-04-11,S FKLN,1,0,12.6,1,real_monthly_downscaled,2
2021-04-12,S FKLN,0,0,9.8,0,real_monthly_downscaled,2
2021-04-13,S FKLN,0,0,4.8,0,real_monthly_downscaled,2
2021-04-14,S FKLN,0,0,9.6,0,real_monthly_downscaled,2
2021-04-15,S FKLN,0,0,7.4,0,real_monthly_downscaled,2
2021-04-16,S FKLN,0,0,7.4,0,real_monthly_downscaled,2
2021-04-17,S FKLN,0,0,11.4,1,real_monthly_downscaled,2
2021-04-18,S FKLN,0,0,7.7,1,real_monthly_downscaled,2
2021-04-19,S FKLN,0,0,9.9,0,real_monthly_downscaled,2
2021-04-20,S FKLN,0,0,8.9,1,real_monthly_downscaled,2
2021-04-21,S FKLN,0,0,9.1,0,real_monthly_downscaled,2
2021-04-22,S FKLN,1,0,8.1,1,real_monthly_downscaled,2
2021-04-23,S FKLN,0,0,8.0,1,real_monthly_downscaled,2
2021-04-24,S FKLN,0,0,10.8,1,real_monthly_downscaled,2
2021-04-25,S FKLN,0,0,9.9,0,real_monthly_downscaled,2
2021-04-26,S FKLN,0,0,7.8,1,real_monthly_downscaled,2
2021-04-27,S FKLN,0,0,6.9,0,real_monthly_downscaled,2
2021-04-28,S FKLN,0,0,7.6,0,real_monthly_downscaled,2
2021-04-29,S FKLN,0,0,10.0,0,real_monthly_downscaled,2
2021-04-30,S FKLN,0,0,10.3,0,real_monthly_downscaled,2
2021-04-01,S ROCK,2,0,8.9,3,real_monthly_downscaled,34
2021-04-02,S ROCK,1,0,9.0,3,real_monthly_downscaled,34
2021-04-03,S ROCK,1,0,9.9,3,real_monthly_downscaled,34
2021-04-04,S ROCK,1,0,10.5,3,real_monthly_downscaled,34
2021-04-05,S ROCK,1,0,9.5,3,real_monthly_downscaled,34
2021-04-06,S ROCK,1,0,7.2,3,real_monthly_downscaled,34
2021-04-07,S ROCK,1,0,6.5,3,real_monthly_downscaled,34
2021-04-08,S ROCK,1,0,9.3,3,real_monthly_downscaled,34
2021-04-09,S ROCK,1,0,10.8,3,real_monthly_downscaled,34
2021-04-10,S ROCK,1,0,8.5,3,real_monthly_downscaled,34
2021-04-11,S ROCK,2,0,11.2,4,real_monthly_downscaled,34
